codigoentidad,codigoconvocatoria,n_id_item,ruc_entidad,entidad,sector,entidad_departamento,entidad_distrito,entidad_provincia,fecha_convocatoria,modalidad,sistemacontratacion,tipoprocesoseleccion,proceso,descripcion_proceso,tipo_compra,moneda,monto_referencial_item,monto_referencial,n_item,descripcion_item,unidad_medida,cantidad,estadoitem,paquete,codigo_grupo,grupo,codigo_familia,familia,codigoclase,clase,codigocommodity,commodity,codigoitem,itemcubso,ultimo,codigoprocesoinicial,ueclasificacion,ubigeo,dominio,strata,tratamiento,medicamentos,insumos,suministros,año,fecha_convocatoria2,mes,tiempo,montoadj,fecha_consentimiento_bp,estadofin,codigosiaf,exito,categoria,version_cronograma,etapainicio,etapafin,fecha_inicial,fecha_final,tiempo_adj,fecha_consentimientobp,tiempo_consent,exito_consent,año_req,mes_req,dia_req,filtro_fechas,tipo_filtro,mes_req2,dia_req2,año_req2,fecha_req,inicio_estudiomdo,fin_estudiomdo,fecha_req2,tiempo_req_convoc,tiempo_req_convoc2,tiempo_estudiomdo,num21,antiguedad1,antiguedad2,postores,numlogis,ordimodal,ordireg,ordiclasif,lima,ratioar,precio,ln_precio,mes_convoc,mes_consent,mes_inicio,mes_fin,mes_adj,semana_req
010424,743547,2239610,20167251294,GOBIERNO REGIONAL DE AREQUIPA-HOSPITAL REGIONAL HONORIO DELGADO,GOBIERNO REGIONAL,AREQUIPA,AREQUIPA,AREQUIPA,28/09/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-15-2021-HRHD-1,ADQUISICION DE OXIGENO MEDICINAL GASEOSO PARA ATENCION DE PACIENTES COVID-19 DE LOS DIFERENTES SERVICIOS ASISTENCIALES DEL HOSPITAL REGIONAL HONORIO DELGADO ESPINOZA,Por la Entidad,Soles,121500,121500,1,OXIGENO MEDICINAL GASEOSO,M3,90000,Contratado,NO,12,"Productos químicos, bio-químicos y gases industriales",14,Elementos y gases,19,No-metales y gases elementales y puros,04,Oxígeno (O),00024338,OXIGENO,ULTIMO,688872,hospital,040101,sierra s,18,0,,1,1,2021,22551,09,2021_09,121500,30/09/21,1,767,1,insumos,1,Invitación,Adjudicación,22551,22552,1,22553,2,1,2021,7,20,,,7,20,2021,22481,22498,22511,22481,70,70,13,0,5.818182,8,1,11,5,4,hospital,0,1,1.35,.30010459,9,9,8,8,9,29
200438,743564,2239648,20448446485,GOBIERNO REGIONAL DE PUNO- HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,GOBIERNO REGIONAL,PUNO,PUNO,PUNO,28/09/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-6-2021-H.R.M.N.B.-1,"ADQUISICION DE MASCARILLAS DESCARTABLES TIPO N95, PARA EL PERSONAL DEL HOSPITAL REGIONAL MANUEL NÚÑEZ BUTRÓN PUNO",Por la Entidad,Soles,156000,156000,1,MASCARILLAS DESCARTABLE TIPO N95,Unidad,19500,Contratado,NO,42,"Equipos, accesorios y suministros médicos",13,Textiles e Indumentaria médica,17,Textiles quirúrgicos,13,Aislamiento quirúrgico o mascarillas quirúrgicas,00347552,MASCARILLA DESCARTABLE TIPO N-95,ULTIMO,688879,hospital,210101,sierra s,18,1,,1,1,2021,22551,09,2021_09,156000,29/09/21,1,1435,1,insumos,2,Invitación,Adjudicación,22551,22551,0,22552,1,1,2021,8,12,,,8,12,2021,22504,22509,22515,22504,47,47,6,5,2.3333333,9,1,6,5,21,hospital,0,1,8,2.0794415,9,9,8,8,9,32
010047,743590,2239741,20437274518,GOBIERNO REGIONAL DE LAMBAYEQUE - HOSPITAL REGIONAL DOCENTE LAS MERCEDES - CHICLAYO,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,CHICLAYO,28/09/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-3-2021-GRLAMB|HRDLM.CH-1,ADQUISICIÓN DE DOS (02) CAMAS DE PARTO ELÉCTRICA PARA EL DEPARTAMENTO DE GINECO-OBSTETRICIA DEL HOSPITAL REGIONAL DOCENTE LAS MERCEDES - CHICLAYO,Por la Entidad,Soles,61334,61334,1,ADQUISICI¿N DE DOS (02) CAMAS DE PARTO EL¿CTRICA PARA EL DEPARTAMENTO DE GINECO-OBSTETRICIA,Unidad,2,Desierto,NO,42,"Equipos, accesorios y suministros médicos",19,Productos para instalaciones médicas,18,Camas de pacientes y accesorios,07,Camas de cuidado del paciente o accesorios de uso general,00271050,CAMA DE METAL RODABLE PARA PARTO ELECTRICA,ULTIMO,688841,hospital,140101,costa no,4,0,,1,1,2021,22551,09,2021_09,,,,1001,0,insumos,4,Convocatoria,Otorgamiento de la Buena Pro,22551,22566,,,,0,2021,3,26,,,3,26,2021,22365,,,22365,186,186,,1,3.75,7,,4,1,14,hospital,0,,,,9,,,,10,13
200117,743627,2239809,20527287112,GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA HOSPITAL ANTONIO LORENA,GOBIERNO REGIONAL,CUSCO,SANTIAGO,CUSCO,28/09/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-26-2021-UEHAL-1,"ADQUISICION DE Y CONTRATACION DE EQUIPO BIOMEDICO PARA EL CONSULTORIO DE OFTALMOLOGIA (ESTRATEGIA SALUD OCULAR-PP NO TRANSMISIBLES), DEL HOSPITAL ANTONIO LORENA-CUSCO",Por la Entidad,Soles,102190,102190,1,EQUIPO ELECTRONICO ECOGRAFO - ULTRASONIDO OCULAR DE USO CLINICO,Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",20,Productos de medicina nuclear y diagnóstico médico por imágenes,17,"Productos para imágenes de ultrasonido médico, doppler y eco",12,Unidades de ecografía o ecografía de pulso o doppler o ultrasonido médico para uso diagnóstico general,00184714,EQUIPO ELECTRONICO ECOGRAFO - ULTRASONIDO OCULAR DE USO CLINICO,ULTIMO,688965,hospital,080106,sierra s,18,1,,1,1,2021,22551,09,2021_09,89000,12/10/21,1,1169,1,insumos,3,Convocatoria,Otorgamiento de la Buena Pro,22551,22565,14,22565,14,1,2021,5,24,,,5,24,2021,22424,22508,22518,22424,127,127,10,0,4.3333335,6,1,3,1,8,hospital,0,.87092668,89000,11.396392,9,10,8,8,10,21
010194,743634,2239740,20514964778,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,SALUD,LIMA,SURQUILLO,LIMA,28/09/21,Sin Modalidad,Precios unitarios,Adjudicación Simplificada,AS-SM-31-2021-INEN-1,ADQUISICION DE BOLSA PARA NUTRICION PARENTERAL X 2 L,Por la Entidad,Soles,84000,84000,1,ADQUISICION DE BOLSA PARA NUTRICION PARENTERAL X 2 L,Unidad,4000,Contratado,NO,42,"Equipos, accesorios y suministros médicos",23,Nutrición clínica,15,Suministros y equipo de alimentación enteral,04,Contenedores o bolsas de nutrición enteral,00049208,BOLSA DE PVC X 2 L PARA NUTRICION PARENTERAL,ULTIMO,688949,instituto,150141,lima met,10,1,,1,1,2021,22551,09,2021_09,82000,29/10/21,1,1235,1,insumos,5,Convocatoria,Otorgamiento de la Buena Pro,22551,22575,24,22582,31,1,2021,3,19,,,3,19,2021,22358,22455,22524,22358,193,193,69,0,6.6428571,8,2,14,1,15,instituto,1,.97619045,20.5,3.0204248,9,10,6,9,10,12
203646,743747,2240327,20602250602,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO,SALUD,LIMA,SAN JUAN DE LURIGANCHO,LIMA,23/08/21,Subasta Inversa Electrónica,Suma alzada,Subasta Inversa Electrónica,SIE-SIE-5-2021-DIRIS LC.-1,ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS PARA EL ABASTECIMIENTO 2021,Por la Entidad,Soles,68400,68400,1,CEFTRIAXONA SODICA 1 G INY CON DILUYENTE,Unidad,38000,Desierto,NO,51,Medicamentos y productos farmacéuticos,11,Agentes antineoplásicos,15,Agentes alquilantes,22,Ceftriaxona sódica,00059516,CEFTRIAXONA CON DILUYENTE 1 g INY,NO ULTIMO,680879,GR - red,150132,lima met,8,0,1,,1,2021,22515,08,2021_08,,,,1683,0,medicamentos,6,Convocatoria,Otorgamiento de la Buena Pro,22515,22551,,,,0,2021,6,7,,,6,7,2021,22438,22438,22457,22438,77,77,19,8,3,8,,20,8,15,GR - red,1,,,,8,,6,6,9,23
203646,743747,2240328,20602250602,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO,SALUD,LIMA,SAN JUAN DE LURIGANCHO,LIMA,23/08/21,Subasta Inversa Electrónica,Suma alzada,Subasta Inversa Electrónica,SIE-SIE-5-2021-DIRIS LC.-1,ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS PARA EL ABASTECIMIENTO 2021,Por la Entidad,Soles,70000,70000,2,HALOPERIDOL DECANOATO 50 MG INY 1 ML,Unidad,1400,Desierto,NO,51,Medicamentos y productos farmacéuticos,14,Medicamentos para el sistema nervioso central,17,Agentes antipsicóticos,16,Decanoato de Haloperidol,00061954,HALOPERIDOL 50 mg/mL INY 1 mL,NO ULTIMO,680879,GR - red,150132,lima met,8,0,1,,1,2021,22515,08,2021_08,,,,1683,0,medicamentos,6,Convocatoria,Otorgamiento de la Buena Pro,22515,22551,,,,0,2021,6,7,,,6,7,2021,22438,22438,22457,22438,77,77,19,8,3,8,,20,8,15,GR - red,1,,,,8,,6,6,9,23
203646,743747,2240329,20602250602,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO,SALUD,LIMA,SAN JUAN DE LURIGANCHO,LIMA,23/08/21,Subasta Inversa Electrónica,Suma alzada,Subasta Inversa Electrónica,SIE-SIE-5-2021-DIRIS LC.-1,ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS PARA EL ABASTECIMIENTO 2021,Por la Entidad,Soles,144000,144000,3,PARACETAMOL 500 MG TAB,Unidad,1800000,Contratado,NO,51,Medicamentos y productos farmacéuticos,38,Drogas antiinflamatorias no esteroideas NSAIDs,17,Acetanilidas antiinflamatorios no esteroideos,01,Acetaminofen,00058887,PARACETAMOL 500 mg TAB,NO ULTIMO,680879,GR - red,150132,lima met,8,0,1,,1,2021,22515,08,2021_08,,,,1683,0,medicamentos,6,Convocatoria,Otorgamiento de la Buena Pro,22515,22551,,,,0,2021,6,7,,,6,7,2021,22438,22438,22457,22438,77,77,19,8,3,8,,20,8,15,GR - red,1,,,,8,,6,6,9,23
203646,743747,2240330,20602250602,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO,SALUD,LIMA,SAN JUAN DE LURIGANCHO,LIMA,23/08/21,Subasta Inversa Electrónica,Suma alzada,Subasta Inversa Electrónica,SIE-SIE-5-2021-DIRIS LC.-1,ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS PARA EL ABASTECIMIENTO 2021,Por la Entidad,Soles,56250,56250,4,SIMVASTATINA 20 MG TAB,Unidad,125000,Desierto,NO,51,Medicamentos y productos farmacéuticos,12,Medicamentos Cardiovasculares,18,Agentes hipocolesterolémicos y antihiperlipidémicos,03,Simvastatina,00060530,SIMVASTATINA 20 mg TAB,NO ULTIMO,680879,GR - red,150132,lima met,8,0,1,,1,2021,22515,08,2021_08,,,,1683,0,medicamentos,6,Convocatoria,Otorgamiento de la Buena Pro,22515,22551,,,,0,2021,6,7,,,6,7,2021,22438,22438,22457,22438,77,77,19,8,3,8,,20,8,15,GR - red,1,,,,8,,6,6,9,23
020002,743756,2240305,20172772278,GOBIERNO REGIONAL DE AYACUCHO - HOSPITAL HUAMANGA,GOBIERNO REGIONAL,AYACUCHO,AYACUCHO,HUAMANGA,28/09/21,Sin Modalidad,Precios unitarios,Adjudicación Simplificada,AS-SM-26-2021-HRA/CS-1,ADQUISICION DE HEMOGRAMA  AUTOMATIZADO DIFERENCIAL DE 5 ESTIRPES PARA EL HOSPITAL REGIONAL DE AYACUCHO,Por la Entidad,Soles,244200,244200,1,ADQUISICION DE HEMOGRAMA AUYOMATIZADO DIFERENCIAL 5 ESTIRPES,Unidad,40700,Retrotraído por resolución,NO,41,"Equipo de laboratorio, medición, observación y comprobación",11,"Instrumentos de experimentación, medición y observación",58,Accesorios y suministros clínicos y analizadores de diagnóstico,06,Accesorios o suministros de analizadores de gases sanguíneos,00276841,CARTUCHO PARA ANALIZADOR DE GASES ARTERIALES Y ELECTROLITOS EG7+,ULTIMO,689065,hospital,050101,sierra c,14,0,,1,1,2021,22551,09,2021_09,,,,1024,0,insumos,4,Convocatoria,Otorgamiento de la Buena Pro,22551,22572,,,,0,2021,9,1,,,9,1,2021,22524,22526,22533,22524,27,27,7,0,6.6666665,9,2,3,1,5,hospital,0,,,,9,,9,9,10,35
200551,743772,2240405,20552196725,INSTITUTO NACIONAL DE SALUD DEL NIÑO - SAN BORJA,SALUD,LIMA,SAN BORJA,LIMA,28/09/21,Sin Modalidad,Suma alzada,Licitación Pública,LP-SM-18-2021-INSNSB-1,ADQUISICIÓN DE DISPOSITIVOS MEDICOS - PROTECTOR CUTANEO HEXAMETILDISILOXANO + TERPOLIMERO ACRILATO + POLIFENILMETILSILOXANO 28ML AEROSOL Y  PROTECTOR CUTANEO HEXAMETILDISILOXANO + TERPOLIMERO ACRILATO + POLIFENILMETILSILOXANO X 1 mL,Por la Entidad,Soles,501501,501501,1,PROTECTOR CUTANEO HEXAMETILDISILOXANO +TERPOLIMERO ACRILATO+POLIFENILMETILSILOXAN  28 ml. AEROSOL ¿ PROTECTOR CUT¿NEO (SPRAY),Unidad,9100,Contratado,NO,42,"Equipos, accesorios y suministros médicos",31,Productos para el cuidado de heridas,21,Suministros de ostomía y productos de drenaje de heridas no quirúrgicos,05,Barreras de piel de ostomía o kits de cuidado protector,00281308,PROTECTOR CUTANEO HEXAMETILDISILOXANO+TERPOLIMERO ACRILATO+POLIFENILMETILSILOXANO X 1 mL,ULTIMO,689079,instituto,150130,lima met,10,1,,1,1,2021,22551,09,2021_09,452270,16/12/21,1,1512,1,insumos,1,Convocatoria,Otorgamiento de la Buena Pro,22551,22588,37,22630,79,1,2021,6,24,,,6,24,2021,22455,22501,22515,22455,96,96,14,5,5.0454545,9,,22,7,15,instituto,1,.9018327,49.700001,3.9060049,9,12,8,8,11,25
200551,743772,2240404,20552196725,INSTITUTO NACIONAL DE SALUD DEL NIÑO - SAN BORJA,SALUD,LIMA,SAN BORJA,LIMA,28/09/21,Sin Modalidad,Suma alzada,Licitación Pública,LP-SM-18-2021-INSNSB-1,ADQUISICIÓN DE DISPOSITIVOS MEDICOS - PROTECTOR CUTANEO HEXAMETILDISILOXANO + TERPOLIMERO ACRILATO + POLIFENILMETILSILOXANO 28ML AEROSOL Y  PROTECTOR CUTANEO HEXAMETILDISILOXANO + TERPOLIMERO ACRILATO + POLIFENILMETILSILOXANO X 1 mL,Por la Entidad,Soles,208000,208000,2,PROTECTOR CUTANEO HEXAMETILDISILOXANO+TERPOLIMERO ACRILATO+POLIFENILMETILSILOXANO X 1 mL,Unidad,40000,Contratado,NO,42,"Equipos, accesorios y suministros médicos",31,Productos para el cuidado de heridas,21,Suministros de ostomía y productos de drenaje de heridas no quirúrgicos,05,Barreras de piel de ostomía o kits de cuidado protector,00281308,PROTECTOR CUTANEO HEXAMETILDISILOXANO+TERPOLIMERO ACRILATO+POLIFENILMETILSILOXANO X 1 mL,ULTIMO,689079,instituto,150130,lima met,10,1,,1,1,2021,22551,09,2021_09,186000,16/12/21,1,1512,1,insumos,1,Convocatoria,Otorgamiento de la Buena Pro,22551,22588,37,22630,79,1,2021,6,24,,,6,24,2021,22455,22501,22515,22455,96,96,14,5,5.0454545,9,,22,7,15,instituto,1,.89423078,4.6500001,1.5368673,9,12,8,8,11,25
020002,743906,2240748,20172772278,GOBIERNO REGIONAL DE AYACUCHO - HOSPITAL HUAMANGA,GOBIERNO REGIONAL,AYACUCHO,AYACUCHO,HUAMANGA,29/09/21,Procedimiento,Precios unitarios,Contratación Directa,DIRECTA-PROC-29-2021-HRA/OEC-1,ADQUISICION DE FILTROS Y LINEA ARTERIAL PARA EL DEPARTAMENTO DE FARMACIA DEL HOSPITAL REGIONAL DE AYACUCHO,Por la Entidad,Soles,219746.4,219746.4,1,ADQUISICI¿N DE FILTROS Y L¿NEA ARTERIA PARA EL DEPARTEMENTO DE FARMACIA DEL HOSPITAL REGIONAL DE AYACUCHO,Unidad,10000,Contratado,NO,42,"Equipos, accesorios y suministros médicos",16,Equipos y suministros para diálisis,16,Equipo y suministros para hemodiálisis extracorpórea,13,Filtros dializadores de colodión para hemodiálisis,00348665,FILTRO DE MEMBRANA SINTETICA DE BAJO FLUJO DE  1.8 m2 PARA EQUIPO HEMODIALISIS,ULTIMO,689242,hospital,050101,sierra c,14,0,,1,1,2021,22552,09,2021_09,219746.4,02/10/21,1,1024,1,insumos,1,Invitación,Adjudicación,22552,22553,1,22555,3,1,2021,8,6,,,8,6,2021,22498,22498,22501,22498,54,54,3,0,6.6666665,9,1,3,5,5,hospital,0,1,21.97464,3.089889,9,10,8,8,9,32
200051,743913,2240580,20230089630,GOBIERNO REGIONAL DE CAJAMARCA-HOSPITAL GENERAL DE JAEN,GOBIERNO REGIONAL,CAJAMARCA,JAEN,JAEN,29/09/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-11-2021-HGJ-1,"ADQUISICION DE INSUMOS PARA  ANALIZADOR INMUNOLOGICO AUTOMATIZADO  DE LABORATORIO CLINICO, PARA EQUIPO PROPIO DE MINDRAY PARA EL HOPITAL GENERAL DE  JAEN",Por la Entidad,Soles,423750,423750,1,"ADQUISICION DE INSUMOS PARA ANALIZADOR  INMUNOLOGICO AUTOMATIZADO DE LABORATORIO CLINICO, PARA EQUIPO PROPIO DE MARCA MINDRAY",Unidad,1,Contratado,NO,41,"Equipo de laboratorio, medición, observación y comprobación",11,"Instrumentos de experimentación, medición y observación",60,Reactivos para analizadores clínicos y diagnósticos,02,Reactivos de analizadores de banco de sangre,00253110,REACTIVO PARA ANALIZADOR HEMATOLOGICO DE 20 PARAMETROS,ULTIMO,689208,,,,,,,1,1,2021,22552,09,2021_09,423750,13/10/21,1,1047,1,insumos,1,Invitación,Adjudicación,22552,22554,2,22566,14,1,2021,7,12,,,7,12,2021,22473,22473,22476,22473,79,79,3,2,4,8,1,6,5,6,,0,1,423750,12.956899,9,10,7,7,10,28
200051,743923,2240767,20230089630,GOBIERNO REGIONAL DE CAJAMARCA-HOSPITAL GENERAL DE JAEN,GOBIERNO REGIONAL,CAJAMARCA,JAEN,JAEN,29/09/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-10-2021-HGJ-1,ADQUISICION DE SET DE REACTIVOS PARA ANALIZADOR DE GASES ARTERIALRS ELECTROLITOS Y METABOLITOS,Por la Entidad,Soles,133840,133840,1,SET DE REACTIVOS PARA ANALIZADOR DE GASES ARTERIALES ELECTROLITOS Y METABOLITOS,Unidad,5600,Contratado,NO,41,"Equipo de laboratorio, medición, observación y comprobación",11,"Instrumentos de experimentación, medición y observación",60,Reactivos para analizadores clínicos y diagnósticos,03,Reactivos de analizadores de gases sanguíneos,00023849,"REACTIVO PARA ANALIZADOR DE GASES ARTERIALES, ELECTROLITOS Y METABOLITOS",ULTIMO,689216,,,,,,,1,1,2021,22552,09,2021_09,133840,05/10/21,1,1047,1,insumos,1,Invitación,Adjudicación,22552,22557,5,22558,6,1,2021,8,6,,,8,6,2021,22498,22498,22501,22498,54,54,3,2,4,8,1,6,5,6,,0,1,23.9,3.1738784,9,10,8,8,10,32
010212,743940,2240715,20162041291,HOSPITAL DE APOYO DEPARTAMENTAL MARIA AUXILIADORA,SALUD,LIMA,SAN JUAN DE MIRAFLORES,LIMA,29/09/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-28-2020-HMA-2,ADQUISICION DE INSTRUMENTAL QUIRURGICO PARA EL SERVICIO DE NEUROCIRUGIA,Por la Entidad,Soles,71212.78999999999,71212.78999999999,1,SET INSTRUMENTAL QUIRURGICO PARA MICRO NEUROCIRUGIA X 38 PIEZAS,Unidad,1,Contratado,NO,41,"Equipo de laboratorio, medición, observación y comprobación",12,Suministros y accesorios de laboratorio,24,Implementos de laboratorio,04,Pinzas de laboratorio,00056414,PINZA DE DISECCION CURVA DE ACERO INOXIDABLE 12 cm,ULTIMO,627565,hospital,150133,lima met,9,0,,1,1,2021,22552,09,2021_09,71212,06/11/21,1,141,1,insumos,6,Convocatoria,Otorgamiento de la Buena Pro,22552,22578,26,22590,38,1,2020,7,3,,,7,3,2020,22099,22112,22193,22099,453,453,81,5,4,8,,14,1,15,hospital,1,.99998891,71212,11.173417,9,11,7,10,10,27
010212,743940,2240716,20162041291,HOSPITAL DE APOYO DEPARTAMENTAL MARIA AUXILIADORA,SALUD,LIMA,SAN JUAN DE MIRAFLORES,LIMA,29/09/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-28-2020-HMA-2,ADQUISICION DE INSTRUMENTAL QUIRURGICO PARA EL SERVICIO DE NEUROCIRUGIA,Por la Entidad,Soles,78844.07000000001,78844.07000000001,2,SET QUIRURGICO PARA MICROCIRUGIA  PITUITARIA X 33 PIEZAS,Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",18,Productos para la evaluación y monitoreo del paciente,20,"Espéculos, osciloscopio y accesorios para uso diagnóstico de examen médico",12,Dilatadores o espéculo para examen nasal,00040491,ESPECULO NASAL DE ACERO INOXIDABLE TIPO COTTLE 9 cm X 45 mm PARA USO QUIRURGICO,ULTIMO,627565,hospital,150133,lima met,9,0,,1,1,2021,22552,09,2021_09,78844,06/11/21,1,141,1,insumos,6,Convocatoria,Otorgamiento de la Buena Pro,22552,22578,26,22590,38,1,2020,7,3,,,7,3,2020,22099,22112,22193,22099,453,453,81,5,4,8,,14,1,15,hospital,1,.99999911,78844,11.275227,9,11,7,10,10,27
010212,743940,2240717,20162041291,HOSPITAL DE APOYO DEPARTAMENTAL MARIA AUXILIADORA,SALUD,LIMA,SAN JUAN DE MIRAFLORES,LIMA,29/09/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-28-2020-HMA-2,ADQUISICION DE INSTRUMENTAL QUIRURGICO PARA EL SERVICIO DE NEUROCIRUGIA,Por la Entidad,Soles,58019,58019,3,SET INSTRUMENTAL QUIRURGICO PARA CRANEOTOMIA X 38 PIEZAS,Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",14,Productos y suministros para el tratamiento y cuidado del paciente,24,Productos de vacío y succión médica,02,Cánulas o tubos de succión médicos o accesorios,00288867,CANULA DE ASPIRACION TIPO FRAZIER 2 mm X 20 cm PARA USO QUIRURGICO,ULTIMO,627565,hospital,150133,lima met,9,0,,1,1,2021,22552,09,2021_09,58000,06/11/21,1,141,1,insumos,6,Convocatoria,Otorgamiento de la Buena Pro,22552,22578,26,22590,38,1,2020,7,3,,,7,3,2020,22099,22112,22193,22099,453,453,81,5,4,8,,14,1,15,hospital,1,.99967253,58000,10.968198,9,11,7,10,10,27
010504,743960,2240905,20228257479,GOBIERNO REGIONAL DE LA LIBERTAD - U.E. 403-SALUD TRUJILLO-SUR OESTE,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,TRUJILLO,22/10/21,Sin Modalidad,Precios unitarios,Adjudicación Simplificada,AS-SM-4-2021-HBT-1,SUMINSTRO DE AIRE MEDICINAL PARA EL DEPARTAMENTO DE FARMACIA DEL HOSPITAL BELEN DE TRUJILLO,Por la Entidad,Soles,50760,50760,1,AIRE MEDICINAL,M3,3600,Consentido,NO,12,"Productos químicos, bio-químicos y gases industriales",14,Elementos y gases,21,Gases naturales y gases mixtos,05,Aire industrial,00162276,AIRE COMPRIMIDO,ULTIMO,689261,hospital,130101,costa no,4,1,,1,1,2021,22575,10,2021_10,58572,15/11/21,1,848,1,insumos,4,Convocatoria,Otorgamiento de la Buena Pro,22575,22596,21,22599,24,1,2021,5,21,,,5,21,2021,22421,22501,22525,22421,154,154,24,2,4,9,1,7,1,13,hospital,0,1.1539007,16.27,2.7893229,10,11,8,9,11,21
200551,743976,2240904,20552196725,INSTITUTO NACIONAL DE SALUD DEL NIÑO - SAN BORJA,SALUD,LIMA,SAN BORJA,LIMA,29/09/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-38-2021-INSNSB-2,ADQUISICIÓN BIANUAL DE PRODUCTOS FARMACEUTICOS SIN FICHA HOMOLOGADA: CLORHEXIDINA GLUCONATO 2G/100mL. 120mL SOLUCION- LEVETIRACETAM 100mg/ml 300Ml SOLUCION.,Por la Entidad,Soles,299200,299200,2,LEVETIRACETAM 100 mg/mL 300 mL SOLUCI¿N,Unidad,2200,Desierto,NO,51,Medicamentos y productos farmacéuticos,14,Medicamentos para el sistema nervioso central,15,Anticonvulsivante,18,Levetiracetam,00196199,LEVETIRACETAM 100 mg/mL SOL 300 mL,NO ULTIMO,676987,instituto,150130,lima met,10,1,1,,1,2021,22552,09,2021_09,,,,1512,0,medicamentos,2,Convocatoria,Otorgamiento de la Buena Pro,22552,22565,,,,0,2021,5,20,,,5,20,2021,22420,22432,22442,22420,132,132,10,5,5.0454545,9,2,22,1,15,instituto,1,,,,9,,6,6,10,20
010047,744005,2240973,20437274518,GOBIERNO REGIONAL DE LAMBAYEQUE - HOSPITAL REGIONAL DOCENTE LAS MERCEDES - CHICLAYO,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/10/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-2-2021-GRLAMB|HRDLM.CH-1,ADQUISICIÓN DE INSUMOS - PAQUETE COVID19 (FERRITINA Y DÍMERO D) PARA EL DEPARTAMENTO DE PATOLOGÍA CLÍNICA DEL HOSPITAL REGONAL DOCENTE LAS MERCEDES - CHICLAYO,Por la Entidad,Soles,45000,45000,1,FERRITINA,Unidad,3000,Contratado,NO,12,"Productos químicos, bio-químicos y gases industriales",35,Compuestos y mezclas,22,Productos bioquímicos,02,Proteínas,00161925,FERRITINA,ULTIMO,689282,hospital,140101,costa no,4,0,,1,1,2021,22568,10,2021_10,45000,16/10/21,1,1001,1,insumos,1,Invitación,Adjudicación,22491,22554,63,22569,78,1,2021,7,19,,,7,19,2021,22480,22492,22499,22480,11,11,7,1,3.75,7,,4,5,14,hospital,0,1,15,2.7080503,7,10,7,8,10,29
010047,744005,2240972,20437274518,GOBIERNO REGIONAL DE LAMBAYEQUE - HOSPITAL REGIONAL DOCENTE LAS MERCEDES - CHICLAYO,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/10/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-2-2021-GRLAMB|HRDLM.CH-1,ADQUISICIÓN DE INSUMOS - PAQUETE COVID19 (FERRITINA Y DÍMERO D) PARA EL DEPARTAMENTO DE PATOLOGÍA CLÍNICA DEL HOSPITAL REGONAL DOCENTE LAS MERCEDES - CHICLAYO,Por la Entidad,Soles,84000,84000,2,DOSAJE DE D¿MERO D,Unidad,3000,Contratado,NO,41,"Equipo de laboratorio, medición, observación y comprobación",11,"Instrumentos de experimentación, medición y observación",61,"kits de ensayos, controles de calidad, calibradores y normativas",08,Kits o suministros para pruebas de coagulación,00028300,DIMERO CUANTITATIVO,ULTIMO,689282,hospital,140101,costa no,4,0,,1,1,2021,22568,10,2021_10,84000,16/10/21,1,1001,1,insumos,1,Invitación,Adjudicación,22491,22554,63,22569,78,1,2021,7,19,,,7,19,2021,22480,22492,22499,22480,11,11,7,1,3.75,7,,4,5,14,hospital,0,1,28,3.3322046,7,10,7,8,10,29
